opt_feat_var,recent_best_ext_ret,vpredmean,retmean,retstd,n_updates,opt_approxkl,advmean,tps,rew_mean,opt_aux,opt_ent,vpredstd,opt_clipfrac,advstd,opt_tot,opt_vf,opt_dyn_loss,ev,ups,opt_pg,rank,total_secs,eplen,epcount,eprew_recent,eprew,best_ext_ret,tcount
52.213875,13.0,3.4315877,3.4423554,0.13167135,340,4.8582747e-13,0.010767944,240.46295551608952,21.479311,0.09291922,0.8320624,0.13239947,0.0,0.13028881,0.02669695,0.007965691,21.366991,0.020889639854431152,0.014676694062261323,0.019563321,0,22895.34134721756,225.0,24704.0,1.90625,1.76,22.0,5558400.0
52.670715,,3.4793024,3.4763515,0.124592796,341,4.957868e-13,-0.0029510073,247.654875656899,20.94216,0.07005771,0.83142513,0.13114253,0.0,0.12169151,0.07930824,0.0067447294,20.754227,0.04602998495101929,0.015115654031793152,0.07339494,0,22961.497928857803,225.0,24704.0,1.90625,1.76,22.0,5558400.0
50.41328,10.0,3.4401786,3.446918,0.12484718,342,5.2522483e-13,0.006739588,241.89237256959456,21.531517,0.09671195,0.8238722,0.1302551,0.0,0.12333369,0.07792608,0.007756112,20.858257,0.024098515510559082,0.014763938755468418,0.07099383,0,23029.230531692505,225.0,24832.0,1.390625,1.44,22.0,5587200.0
54.55696,12.0,3.4825592,3.4840662,0.11967439,343,5.103575e-13,0.0015072589,242.04333871812244,21.40916,0.08150933,0.8391577,0.13065432,0.0,0.1271472,-0.059651125,0.00813396,21.530657,-0.12878477573394775,0.014773152997932278,-0.066945925,0,23096.92088866234,225.0,24960.0,1.6640625,1.63,22.0,5616000.0
54.329185,,3.4691896,3.46207,0.13133797,344,5.15444e-13,-0.007119586,243.64346307003348,20.575426,0.057749458,0.8573097,0.13669431,0.0,0.12181968,-0.0001494675,0.0074362773,20.72268,0.13969117403030396,0.014870816837770598,-0.006728435,0,23164.16669034958,225.0,24960.0,1.6640625,1.63,22.0,5616000.0
52.804993,12.0,3.4967895,3.5111163,0.123461425,345,5.7308536e-13,0.014326939,240.7065638265495,21.881819,0.11287176,0.81279266,0.13035235,0.0,0.12685518,-0.08726839,0.009767116,22.229342,-0.05573225021362305,0.014691562733554047,-0.09622271,0,23232.23296880722,225.0,25088.0,1.734375,1.69,22.0,5644800.0
57.711735,,3.4764125,3.4909143,0.11398517,346,5.334979e-13,0.014501872,244.68434430989774,21.553581,0.04412414,0.86980915,0.12321203,0.0,0.11753211,0.0032462813,0.00637021,21.462976,-0.06320321559906006,0.014934347186883407,-0.0022541196,0,23299.19270849228,225.0,25088.0,1.734375,1.69,22.0,5644800.0
53.2327,13.0,3.4743676,3.496806,0.13516703,347,5.7413823e-13,0.022438318,241.32302357379376,22.07029,0.105616346,0.8352568,0.13642016,0.0,0.12994969,0.118432775,0.007865938,21.557327,0.07570868730545044,0.014729188450548936,0.111402094,0,23367.085111618042,225.0,25216.0,1.703125,1.76,22.0,5673600.0
56.928513,,3.5251732,3.5324419,0.12188519,348,5.1104336e-13,0.0072685834,245.67954197434045,21.471094,0.07160927,0.86437756,0.12883246,0.0,0.123788804,-0.011275391,0.008110556,21.287926,-0.03148019313812256,0.014995089231832303,-0.01852157,0,23433.773611068726,225.0,25216.0,1.703125,1.76,22.0,5673600.0
51.2229,10.0,3.4947815,3.4892087,0.1414277,349,5.647172e-13,-0.005572854,239.6308730841942,21.302101,0.09514496,0.8376286,0.13986786,0.0,0.12702502,0.029573351,0.0075137606,21.28051,0.19330453872680664,0.014625907781017713,0.02289722,0,23502.14543557167,225.0,25344.0,1.5859375,1.54,22.0,5702400.0
51.31389,12.0,3.4755633,3.5008945,0.12397291,350,5.419596e-13,0.025331117,241.92698172676248,22.08968,0.10116293,0.8439039,0.13000837,0.0,0.125023,0.0011596195,0.007842817,22.346838,-0.017012715339660645,0.014766051130783843,-0.005839294,0,23569.8683488369,225.0,25472.0,1.6484375,1.7,22.0,5731200.0
51.547073,,3.5090096,3.5108278,0.12213074,351,5.0384355e-13,0.001818063,242.35472236198342,21.10325,0.0703549,0.8411506,0.1303254,0.0,0.12158291,0.00069452124,0.006812145,21.05808,0.008951008319854736,0.014792158347289027,-0.0052764732,0,23637.471735477448,225.0,25472.0,1.6484375,1.7,22.0,5731200.0
54.35066,15.0,3.5186782,3.5364747,0.13303263,352,5.4534805e-13,0.01779636,241.65554868960683,22.195904,0.09537946,0.82194495,0.13334551,0.0,0.12902364,-0.07447923,0.0092581585,22.5844,0.059362590312957764,0.014749484172949636,-0.08291544,0,23705.270716667175,225.0,25600.0,1.640625,1.43,22.0,5760000.0
53.41336,,3.5332222,3.542356,0.11273965,353,6.1629483e-13,0.0091335215,240.07884265996373,21.507656,0.079164766,0.84086967,0.12361924,0.0,0.11794834,-0.087645695,0.0075638676,21.499561,-0.09453654289245605,0.014653249674070052,-0.09436869,0,23773.514964342117,225.0,25600.0,1.640625,1.43,22.0,5760000.0
55.477947,4.0,3.4742002,3.5041213,0.12330042,354,5.7898245e-13,0.029921133,238.7988416319302,22.266619,0.07874017,0.8492295,0.12577143,0.0,0.13066658,-0.048517223,0.007789499,22.303755,-0.12305223941802979,0.014575124611323865,-0.055457495,0,23842.125012397766,225.0,25728.0,1.625,1.66,22.0,5788800.0
55.4495,,3.537726,3.5608358,0.097524546,355,4.937065e-13,0.02311008,245.64736765893946,22.149452,0.050364856,0.81074667,0.113809906,0.0,0.11786179,-0.024332343,0.007845147,22.179573,-0.4605560302734375,0.014993125467464567,-0.031366743,0,23908.822246551514,225.0,25728.0,1.625,1.66,22.0,5788800.0
55.819862,12.0,3.49433,3.528186,0.119168326,356,5.05824e-13,0.033856213,242.95404993308,22.67155,0.09934686,0.7975715,0.12137669,0.0,0.12673326,0.06721221,0.0072743515,22.193546,-0.13099193572998047,0.01482873839923584,0.06073543,0,23976.258866786957,225.0,25856.0,1.796875,1.98,22.0,5817600.0
54.08126,12.0,3.522489,3.5552287,0.106887095,357,5.2104843e-13,0.032739796,244.66114218645373,22.733149,0.098379575,0.81370425,0.11660742,0.0,0.124228954,0.047896933,0.00818449,22.421757,-0.3508126735687256,0.01493293104165367,0.040526148,0,24043.22495651245,225.0,25984.0,1.7265625,1.79,22.0,5846400.0
54.204983,,3.5113025,3.5429225,0.11655133,358,5.194709e-13,0.03162013,244.34202996096997,22.239082,0.04878176,0.8040888,0.11885293,0.0,0.122041315,0.078585446,0.008109909,21.456543,-0.09642589092254639,0.014913453977109983,0.07127963,0,24110.278504371643,225.0,25984.0,1.7265625,1.79,22.0,5846400.0
56.60781,12.0,3.5423107,3.5737057,0.11216505,359,5.5195063e-13,0.031394634,243.54438806408785,22.662807,0.08839992,0.8151432,0.12131158,0.0,0.1243885,-0.01839789,0.00869425,22.839657,-0.22983074188232422,0.014864769779302237,-0.026276996,0,24177.55166196823,225.0,26112.0,1.6484375,1.63,22.0,5875200.0
56.458008,,3.5483365,3.5589037,0.096542925,360,5.9921686e-13,0.010567302,247.03558184972334,21.654423,0.05861004,0.79938334,0.11829952,0.0,0.11613712,0.09675823,0.006423378,21.3378,-0.4471088647842407,0.015077855337507528,0.091134235,0,24243.874091625214,225.0,26112.0,1.6484375,1.63,22.0,5875200.0
55.70863,12.0,3.5648088,3.5771184,0.12422401,361,5.521488e-13,0.012309691,242.6344506392377,22.147785,0.09312926,0.8211783,0.12121782,0.0,0.12574889,-0.0044019087,0.0076939245,22.21754,-0.024701237678527832,0.014809231606398786,-0.011274654,0,24311.39953970909,225.0,26240.0,1.734375,1.81,22.0,5904000.0
54.447212,,3.6331005,3.6302924,0.106392734,362,6.0461076e-13,-0.0028079404,239.001834819093,21.614288,0.054301515,0.8101754,0.11907682,0.0,0.11717434,0.10890648,0.0062962803,20.984642,-0.21294498443603516,0.014587514332220032,0.10342038,0,24379.95131468773,225.0,26240.0,1.734375,1.81,22.0,5904000.0
53.29092,4.0,3.5998082,3.5966892,0.12997742,363,6.0179054e-13,-0.0031191302,239.8003316786275,21.68603,0.07800418,0.8354149,0.12851539,0.0,0.12654108,0.089092255,0.008285549,21.30243,0.05217695236206055,0.014636250712806853,0.08164212,0,24448.27482318878,225.0,26368.0,1.609375,1.56,22.0,5932800.0
57.466904,14.0,3.6597972,3.6593647,0.11692094,364,5.4506985e-13,-0.0004325817,244.6294125628818,22.090992,0.08243961,0.83666325,0.12268508,0.0,0.12635621,0.062432513,0.008035467,21.995968,-0.1679079532623291,0.014930994419121204,0.05523371,0,24515.24959874153,225.0,26496.0,1.90625,1.93,22.0,5961600.0
56.04188,,3.6553586,3.6525443,0.11861643,365,5.711913e-13,-0.0028142966,240.45403335372671,21.666157,0.069900915,0.8444227,0.12623377,0.0,0.121636584,0.10716763,0.00614056,21.138191,-0.05157124996185303,0.014676149496687422,0.1018715,0,24583.387362003326,225.0,26496.0,1.90625,1.93,22.0,5961600.0
55.25525,10.0,3.702282,3.699879,0.1300296,366,5.8382357e-13,-0.0024030157,243.8623708085605,22.351088,0.09628521,0.82226217,0.13433819,0.0,0.13322522,0.051110394,0.00998226,22.296206,-0.04975605010986328,0.01488417790579593,0.041950397,0,24650.57279920578,225.0,26624.0,1.671875,1.65,22.0,5990400.0
57.983444,,3.7094853,3.6961777,0.12246421,367,5.406505e-13,-0.013307549,245.72889563640908,21.443893,0.055808004,0.8236845,0.12977092,0.0,0.12354536,0.01564407,0.0069173146,21.253967,-0.017734527587890625,0.014998101540308171,0.009550441,0,24717.24790453911,225.0,26624.0,1.671875,1.65,22.0,5990400.0
56.336464,12.0,3.6887302,3.6850097,0.13175286,368,5.4403113e-13,-0.003720595,242.49050034290684,22.077503,0.07665718,0.81771046,0.129808,0.0,0.1310528,0.030335907,0.0068878676,21.956755,0.010598599910736084,0.014800445577569998,0.02426575,0,24784.81343793869,225.0,26752.0,1.78125,1.84,22.0,6019200.0
58.527336,,3.6773624,3.6737256,0.12077604,369,5.867466e-13,-0.0036365194,244.73691512952053,21.721592,0.057733323,0.83522946,0.12835737,0.0,0.12574062,0.05782388,0.0069195093,21.869215,-0.0839008092880249,0.014937555855073274,0.0517396,0,24851.75879430771,225.0,26752.0,1.78125,1.84,22.0,6019200.0
55.417637,12.0,3.621441,3.6328993,0.13478743,370,5.9950287e-13,0.01145844,239.06887258595916,22.28786,0.090585,0.8286741,0.13062589,0.0,0.13073796,0.030636542,0.0084425,22.246822,0.05918377637863159,0.014591605992795359,0.023022715,0,24920.291346549988,225.0,26880.0,2.0703125,2.13,22.0,6048000.0
52.08555,11.0,3.710307,3.7090385,0.1237624,371,5.6055643e-13,-0.0012682606,242.74149705508202,22.403515,0.10344182,0.82172084,0.12554982,0.0,0.13191794,0.0186454,0.0093186665,21.894571,-0.13613581657409668,0.014815765201115846,0.010148454,0,24987.787016630173,225.0,27008.0,1.8046875,1.69,22.0,6076800.0
50.894646,,3.697753,3.678462,0.1281709,372,5.338519e-13,-0.01929074,236.70681334577367,21.081423,0.06736794,0.7982096,0.13127977,0.0,0.12297003,-0.025171848,0.0075645163,20.87532,0.0795087218284607,0.014447437337998881,-0.031938154,0,25057.003444194794,225.0,27008.0,1.8046875,1.69,22.0,6076800.0
55.325294,12.0,3.6931489,3.7064006,0.13103245,373,5.628779e-13,0.013251812,245.3766869726586,22.67416,0.09932307,0.82701117,0.13039617,0.0,0.13209939,-0.0974434,0.008168275,22.847012,-0.01635134220123291,0.014976604429483557,-0.10478466,0,25123.774253606796,225.0,27136.0,1.7578125,1.91,22.0,6105600.0
53.65528,,3.753274,3.7523928,0.11086438,374,5.603575e-13,-0.00088143046,247.05641734433814,22.1751,0.07327582,0.79771614,0.12472515,0.0,0.12446692,0.12229029,0.007423848,21.706718,-0.26044464111328125,0.015079127035176889,0.11566416,0,25190.091089963913,225.0,27136.0,1.7578125,1.91,22.0,6105600.0
54.428143,12.0,3.7534294,3.7567961,0.119420335,375,5.890034e-13,0.0033667185,242.2370121655935,22.641865,0.08405201,0.8097896,0.12628092,0.0,0.12991564,0.089328036,0.007821146,22.342636,-0.1834944486618042,0.014784973887060151,0.08231668,0,25257.727327108383,225.0,27264.0,1.875,1.93,22.0,6134400.0
57.655113,,3.7628827,3.7460203,0.11466371,376,5.586127e-13,-0.016862595,247.02640149278128,21.722843,0.05216696,0.82978594,0.1254204,0.0,0.1256408,-0.14430857,0.0089747235,22.630764,-0.20063042640686035,0.015077295012987138,-0.15245351,0,25324.052221536636,225.0,27264.0,1.875,1.93,22.0,6134400.0
55.80255,13.0,3.6994185,3.7005167,0.13159275,377,5.9533937e-13,0.0010981231,241.78370437903106,22.192848,0.09708796,0.8257665,0.12970404,0.0,0.12925258,-0.09243573,0.008457053,22.552986,0.03525060415267944,0.01475730617547797,-0.10006702,0,25391.815266370773,225.0,27392.0,1.8515625,1.8,22.0,6163200.0
57.99989,12.0,3.7469552,3.7510123,0.11386906,378,5.920147e-13,0.004057275,247.19269046799562,22.74746,0.08762766,0.7993727,0.1259154,0.0,0.12959464,0.001081151,0.007703469,22.603823,-0.2952766418457031,0.015087444486571998,-0.0058229454,0,25458.095543384552,225.0,27520.0,2.25,2.36,22.0,6192000.0
53.02955,,3.6619682,3.661038,0.12694924,379,6.03577e-13,-0.00093045644,240.24351570227424,21.476593,0.0821258,0.8107286,0.12563966,0.0,0.124167874,0.06855993,0.00704062,21.081783,0.04333847761154175,0.014663300518937637,0.062330034,0,25526.293013572693,225.0,27520.0,2.25,2.36,22.0,6192000.0
55.656982,13.0,3.7045784,3.7072706,0.13062872,380,5.470426e-13,0.002692046,241.31145972969875,22.333546,0.08164375,0.8379059,0.13236496,0.0,0.13121484,0.032366,0.00913512,21.651152,-0.008993864059448242,0.014728482649517746,0.024068786,0,25594.188670158386,225.0,27648.0,1.6640625,1.65,22.0,6220800.0
56.412804,,3.714154,3.7166147,0.122494996,381,5.6401536e-13,0.0024605826,238.3164446860858,22.018625,0.10334121,0.8294046,0.12826926,0.0,0.12294585,-0.033320393,0.008477148,22.286757,-0.007374882698059082,0.014545681438359728,-0.040968135,0,25662.937597751617,225.0,27648.0,1.6640625,1.65,22.0,6220800.0
55.824303,10.0,3.701583,3.7060428,0.134587,382,6.0695703e-13,0.004459894,242.3000070888806,22.47874,0.093233764,0.84287167,0.13078794,0.0,0.1341482,0.19423327,0.009144286,21.541977,0.006510317325592041,0.014788818792045934,0.18593185,0,25730.556250333786,225.0,27776.0,1.9375,2.1,22.0,6249600.0
57.949833,,3.791809,3.783542,0.12185322,383,5.788264e-13,-0.008267261,244.4326196078881,21.979374,0.072406605,0.8458483,0.12753668,0.0,0.12705559,-0.14901689,0.008216681,22.876999,-0.08721005916595459,0.014918983130364265,-0.15638772,0,25797.58494734764,225.0,27776.0,1.9375,2.1,22.0,6249600.0
53.62891,13.0,3.7659707,3.7626505,0.1272972,384,5.6176363e-13,-0.0033203894,241.41268222984672,22.424074,0.12120739,0.842551,0.12971537,0.0,0.13388963,0.02705289,0.010014112,22.20344,-0.10625755786895752,0.014734660780630293,0.017881328,0,25865.452135801315,225.0,27904.0,2.3671875,2.55,22.0,6278400.0
57.475716,10.0,3.7860346,3.776085,0.11048699,385,5.0007925e-13,-0.009949438,244.69728536454713,22.373016,0.072081015,0.8516855,0.12601976,0.0,0.12888461,0.046044454,0.008944815,22.258858,-0.3607548475265503,0.014935137046175972,0.037951324,0,25932.40833425522,225.0,28032.0,1.65625,1.71,22.0,6307200.0
50.31963,,3.7317517,3.7143564,0.12742688,386,5.6783067e-13,-0.017395444,243.82481192952207,21.118622,0.07148807,0.8353455,0.12702195,0.0,0.12512504,-0.0027206857,0.007935337,21.118078,0.03580152988433838,0.014881885493745244,-0.009820677,0,25999.604120731354,225.0,28032.0,1.65625,1.71,22.0,6307200.0
55.360374,10.0,3.7289872,3.7248273,0.12130549,387,5.617892e-13,-0.0041601914,245.16650129158813,22.09798,0.083432026,0.8185007,0.12577707,0.0,0.1336212,-0.014682561,0.0083098505,22.20217,-0.21336030960083008,0.014963775713597909,-0.022173911,0,26066.43217396736,225.0,28160.0,1.9140625,2.08,22.0,6336000.0
54.53311,,3.6804388,3.665177,0.12077565,388,5.6978917e-13,-0.015261722,243.33272028506687,21.016487,0.050731663,0.8132801,0.1242149,0.0,0.12005402,0.08965447,0.006804516,20.773932,0.011914253234863281,0.014851850603336601,0.08366323,0,26133.763850450516,225.0,28160.0,1.9140625,2.08,22.0,6336000.0
55.42228,13.0,3.63702,3.6412594,0.1342391,389,6.1496744e-13,0.0042395,238.36226814774471,21.80339,0.10327275,0.83415395,0.13146994,0.0,0.13439833,-0.15327337,0.009282302,22.754436,-0.0023736953735351562,0.014548478280501997,-0.16172153,0,26202.499561548233,225.0,28288.0,2.3046875,2.33,22.0,6364800.0
54.43285,,3.6927137,3.6823406,0.12043367,390,6.6799626e-13,-0.010373224,240.14228082794617,21.390926,0.066911496,0.8028455,0.12713933,0.0,0.120425396,0.1026962,0.0075301477,21.0279,0.0001373887062072754,0.014657121632565074,0.0959689,0,26270.725781202316,225.0,28288.0,2.3046875,2.33,22.0,6364800.0
52.473103,11.0,3.6561577,3.660183,0.14131917,391,5.506492e-13,0.004025184,239.630155293937,22.007269,0.10872921,0.80385655,0.14047009,0.0,0.1339789,0.10069389,0.009412131,21.507755,0.1011844277381897,0.01462586397057721,0.092085615,0,26339.09781050682,225.0,28416.0,1.6953125,1.62,22.0,6393600.0
57.007565,12.0,3.7575564,3.744155,0.122097254,392,5.4807043e-13,-0.013401784,248.41908169936445,21.80812,0.077700645,0.8172442,0.124296464,0.0,0.1349041,0.036008704,0.008038609,22.056332,-0.22078311443328857,0.015162297467002225,0.028787341,0,26405.050876140594,225.0,28544.0,1.8125,1.82,22.0,6422400.0
54.031128,,3.7207437,3.7063303,0.12486978,393,6.2467e-13,-0.014413472,244.58714241230754,21.097488,0.07652431,0.81243235,0.12500885,0.0,0.12319394,-0.15428919,0.006745164,21.478622,0.026661157608032227,0.014928414453876193,-0.16022192,0,26472.037226438522,225.0,28544.0,1.8125,1.82,22.0,6422400.0
54.82917,4.0,3.7597375,3.763049,0.12010421,394,5.0967217e-13,0.0033114955,245.33324380553387,22.50632,0.08157429,0.79224414,0.1239078,0.0,0.13395952,0.002989503,0.009955851,22.316143,-0.24402940273284912,0.014973952868990104,-0.0061741043,0,26538.8198595047,225.0,28672.0,1.765625,1.78,22.0,6451200.0
51.590004,,3.7724395,3.7688797,0.12555768,395,6.2761726e-13,-0.0035598404,246.17810502487873,21.999763,0.082701385,0.79763097,0.12952249,0.0,0.1267207,0.10256346,0.0074345497,20.966677,-0.018611669540405273,0.015025519105522384,0.095926546,0,26605.373300552368,225.0,28672.0,1.765625,1.78,22.0,6451200.0
55.97699,14.0,3.7332935,3.728967,0.13698204,396,6.3489985e-13,-0.0043264534,244.52934455965,22.011791,0.09245199,0.8405788,0.13299577,0.0,0.13174762,0.0925404,0.008867858,21.642708,0.07496470212936401,0.014924886752908326,0.08451312,0,26672.375483989716,225.0,28800.0,2.359375,2.52,22.0,6480000.0
57.099674,,3.7336218,3.7219684,0.12445971,397,5.3005587e-13,-0.011653192,244.98124186236402,21.473822,0.042381756,0.8109166,0.1262684,0.0,0.12433918,-0.039755274,0.007902333,21.761765,0.0019360184669494629,0.014952468375388429,-0.046846688,0,26739.25407385826,225.0,28800.0,2.359375,2.52,22.0,6480000.0
56.576313,12.0,3.7362423,3.743674,0.13831162,398,5.9773757e-13,0.0074317334,239.84732615801838,22.414728,0.09191613,0.8364435,0.13839373,0.0,0.13423616,0.017111033,0.009284239,22.284527,0.0580635666847229,0.014639119028199364,0.008663237,0,26807.564195394516,225.0,28928.0,1.890625,1.81,22.0,6508800.0
59.041023,,3.7564936,3.7678752,0.10831904,399,6.057767e-13,0.011381882,243.1807959653989,22.388195,0.04911481,0.8079839,0.12626518,0.0,0.12582305,-0.07847522,0.008924435,22.517944,-0.3493072986602783,0.01484257787874749,-0.08659167,0,26874.93793654442,225.0,28928.0,1.890625,1.81,22.0,6508800.0
57.10917,12.0,3.7177553,3.736702,0.12817654,400,5.360158e-13,0.018946962,242.78223871320026,22.970757,0.11479863,0.8416604,0.12857495,0.0,0.12981306,-0.014730126,0.00814865,22.926435,-0.025698065757751465,0.014818251874584977,-0.022037115,0,26942.422280073166,225.0,29056.0,1.84375,1.9,22.0,6537600.0
55.27717,13.0,3.760735,3.7719011,0.12047077,401,6.163928e-13,0.011166099,242.49059617871504,22.777164,0.07783069,0.83008957,0.12469976,0.0,0.13055035,-0.055771142,0.009872785,23.099653,-0.17433702945709229,0.014800451426923525,-0.06481384,0,27009.987786769867,225.0,29184.0,1.6796875,1.82,22.0,6566400.0
56.47547,,3.7779665,3.7712042,0.1131298,402,6.1326866e-13,-0.0067621195,243.78376979811466,21.82602,0.07452363,0.85647637,0.12149502,0.0,0.11950417,-0.028947825,0.006986024,21.674953,-0.11586606502532959,0.01487938048084196,-0.03507737,0,27077.194885969162,225.0,29184.0,1.6796875,1.82,22.0,6566400.0
54.781673,12.0,3.7887797,3.7750933,0.120737866,403,5.8218225e-13,-0.01368654,242.8653355108728,21.876183,0.09010826,0.8192792,0.12410161,0.0,0.12878285,-0.14595237,0.009756476,22.272114,-0.13770341873168945,0.014823323700614795,-0.15488957,0,27144.656139612198,225.0,29312.0,1.9765625,1.98,22.0,6595200.0
53.786167,,3.721756,3.7155795,0.11156446,404,5.858534e-13,-0.006176235,244.8028208909393,21.544811,0.09816064,0.85364115,0.12314109,0.0,0.11935679,-0.07218699,0.0067661908,21.872711,-0.14457035064697266,0.014941578423519244,-0.07809954,0,27211.583472967148,225.0,29312.0,1.9765625,1.98,22.0,6595200.0
53.06211,13.0,3.7770553,3.768027,0.116005495,405,5.801047e-13,-0.00902812,240.58849548029085,21.863941,0.07719896,0.81300336,0.12119002,0.0,0.12604643,-0.004490652,0.0074003236,21.93005,-0.18060338497161865,0.01468435641359197,-0.011077972,0,27279.683154821396,225.0,29440.0,1.9921875,2.01,22.0,6624000.0
56.240982,,3.8264983,3.7980547,0.09758173,406,6.136167e-13,-0.028443605,243.7389704296694,21.393932,0.045133457,0.84905005,0.11582403,0.0,0.119329914,0.035876416,0.007207733,21.351772,-0.4954146146774292,0.014876646144389001,0.029517733,0,27346.902606725693,225.0,29440.0,1.9921875,2.01,22.0,6624000.0
