recent_best_ext_ret,vpredstd,retstd,opt_aux,ups,opt_vf,ev,vpredmean,opt_clipfrac,opt_pg,opt_ent,opt_feat_var,retmean,opt_tot,advstd,n_updates,opt_approxkl,rew_mean,opt_dyn_loss,advmean,tps,rank,total_secs,best_ext_ret,tcount,eprew_recent,epcount,eprew,eplen
3.0,0.4209425,0.4189066,0.12472145,0.006409524426547,0.0056920657,0.9317003265023232,3.223546,0.0,0.044068635,1.038987,103.37644,3.2130792,0.048721712,0.10947791,258,4.6108196e-13,20.659962,20.309866,-0.010467055,738.3772139382144,0,39642.036677122116,13.0,29606400.0,1.1171875,32896.0,1.11,900.0
3.0,0.41686532,0.4195522,0.11156834,0.006473823128168325,0.005517561,0.9247365742921829,3.2296011,0.0,-0.059680965,0.9981091,102.54798,3.2263935,-0.055161513,0.11510071,259,4.600749e-13,21.213121,22.644068,-0.0032076598,745.7844243649911,0,39796.504907131195,13.0,29721600.0,0.8515625,33024.0,0.9,900.0
3.0,0.38190913,0.3933397,0.1258214,0.006465605662863171,0.007784287,0.9020723029971123,3.2544155,0.0,-0.03161206,0.9683759,96.22031,3.2657866,-0.024796149,0.123089366,260,4.612573e-13,21.587357,21.653444,0.01137101,744.8377723618373,0,39951.1694586277,13.0,29836800.0,0.859375,33152.0,0.93,900.0
3.0,0.37378347,0.3757168,0.10609551,0.006497361116254095,0.0059228865,0.9136168360710144,3.2703102,0.0,-0.043590613,0.95802337,105.18667,3.2578452,-0.038625747,0.11042698,261,4.4554733e-13,21.009989,21.113068,-0.012464947,748.4960005924718,0,40105.07809662819,13.0,29952000.0,0.8359375,33280.0,0.85,900.0
3.0,0.33686405,0.33591646,0.10240751,0.00651182413501674,0.0053780247,0.9066041707992554,3.298223,0.0,0.060349096,0.95652175,101.97569,3.2861586,0.0647706,0.10265853,262,4.3880565e-13,21.129816,20.400513,-0.01206429,750.1621403539285,0,40258.64489746094,13.0,30067200.0,0.8359375,33408.0,0.8,900.0
3.0,0.40226683,0.40617868,0.13239463,0.0065521796307849755,0.0066271457,0.9304123744368553,3.201091,0.0,-0.08228444,0.9695527,97.806915,3.191277,-0.07662685,0.10714777,263,4.756696e-13,20.704607,21.302988,-0.009814171,754.8110934664292,0,40411.265865802765,13.0,30182400.0,0.796875,33536.0,0.78,900.0
3.0,0.34468612,0.35041353,0.14161238,0.006501310427513198,0.006464693,0.9131453037261963,3.2374043,0.0,-0.12298432,0.972192,99.400536,3.2362924,-0.11749182,0.1032708,264,4.642724e-13,21.228895,21.874376,-0.0011121776,748.9509612495204,0,40565.08100986481,13.0,30297600.0,0.8515625,33664.0,0.83,900.0
3.0,0.387685,0.39221436,0.09266947,0.006522022091255599,0.0050167795,0.9191945940256119,3.2144897,0.0,0.042178363,1.003236,103.701126,3.2079744,0.04619191,0.111492,265,4.749726e-13,20.92659,20.877617,-0.0065155574,751.336944912645,0,40718.40769076347,13.0,30412800.0,0.8203125,33792.0,0.84,900.0
3.0,0.3622509,0.36361203,0.10500335,0.006572754392740826,0.0058175917,0.913558803498745,3.2517989,0.0,-0.042403817,0.95772696,103.38373,3.2434158,-0.037543952,0.10690515,266,4.548979e-13,21.006317,21.4211,-0.008383121,757.1813060437432,0,40870.550908088684,13.0,30528000.0,0.78125,33920.0,0.76,900.0
3.0,0.37189725,0.37393188,0.12633212,0.006600329279370464,0.006170095,0.9151195734739304,3.2588224,0.0,0.044903066,1.0270638,102.40893,3.263305,0.050046097,0.10894223,267,4.673233e-13,21.587399,20.866463,0.0044823363,760.3579329834774,0,41022.058500766754,13.0,30643200.0,0.8125,34048.0,0.85,900.0
3.0,0.32840914,0.3273134,0.11991442,0.006512034002389396,0.0062886206,0.8974264338612556,3.2425046,0.0,0.053985737,1.0174254,98.85812,3.2425873,0.059256934,0.10482902,268,4.803557e-13,21.314219,20.15668,8.280053e-05,750.1863170752583,0,41175.62035250664,13.0,30758400.0,0.9140625,34176.0,0.94,900.0
3.0,0.42729336,0.4324479,0.11283587,0.006532341911990436,0.0049576177,0.9307971224188805,3.2338786,0.0,-0.0036149465,0.9791681,103.75354,3.2291648,0.00036350312,0.11376165,269,4.7218864e-13,21.063932,21.186975,-0.0047139768,752.5257882612982,0,41328.704807281494,13.0,30873600.0,0.8515625,34304.0,0.77,900.0
3.0,0.35264203,0.3627525,0.11692302,0.006477515917839663,0.0058143707,0.9085187390446663,3.2267296,0.0,0.07125566,1.0085709,100.7909,3.246687,0.076061465,0.109717645,270,4.6826356e-13,21.990044,21.350307,0.019957677,746.2098337351292,0,41483.08497595787,13.0,30988800.0,0.765625,34432.0,0.79,900.0
3.0,0.3911378,0.39251062,0.09660002,0.006565937108567249,0.0049815476,0.925970621407032,3.2552614,0.0,-0.008634315,0.985602,105.16569,3.2539518,-0.004638369,0.106795624,271,4.737878e-13,21.29706,21.807999,-0.00130967,756.3959549069472,0,41635.386160612106,13.0,31104000.0,0.734375,34560.0,0.75,900.0
3.0,0.40553534,0.40990606,0.10784344,0.006612325384202177,0.006211479,0.921590119600296,3.2868686,0.0,0.002049785,1.0186745,107.38486,3.298261,0.0072425897,0.114780925,272,4.756698e-13,22.335793,22.10027,0.011391639,761.7398842600907,0,41786.61888766289,13.0,31219200.0,0.9375,34688.0,0.99,900.0
3.0,0.40943396,0.40906277,0.11210993,0.0066123958951834205,0.0075091044,0.9239105433225632,3.253194,0.0,0.016834795,1.0192101,105.6467,3.260072,0.02332469,0.11283717,273,4.4878353e-13,21.570301,20.948317,0.006877662,761.74800712513,0,41937.8500020504,13.0,31334400.0,0.984375,34816.0,1.11,900.0
3.0,0.37242997,0.37766543,0.09081131,0.006644794425357544,0.0057730777,0.9153457954525948,3.270342,0.0,0.003389217,1.0115528,109.48947,3.2809637,0.008150741,0.10988324,274,4.7019013e-13,21.931828,21.622179,0.010621371,765.4803178011891,0,42088.343747377396,13.0,31449600.0,0.796875,34944.0,0.79,900.0
3.0,0.37006658,0.38034856,0.10026531,0.006566767548901592,0.0058610663,0.9194883108139038,3.3193583,0.0,0.03124781,0.9820333,113.971306,3.3317394,0.036126845,0.107922316,275,4.776507e-13,22.259287,21.835033,0.012381126,756.4916216334634,0,42240.625671863556,13.0,31564800.0,0.9375,35072.0,0.9,900.0
3.0,0.35793206,0.36191136,0.09864055,0.006512197412684683,0.005274073,0.9093777313828468,3.3373334,0.0,0.012074337,0.97888714,104.04005,3.3376205,0.016369523,0.108948104,276,4.8920986e-13,22.059252,21.457396,0.00028696816,750.2051419412755,0,42394.183670282364,13.0,31680000.0,1.171875,35200.0,1.14,900.0
3.0,0.36662465,0.37219015,0.09234594,0.006582187003814261,0.0058471514,0.9056277647614479,3.336983,0.0,0.0314436,1.0163751,108.67455,3.3350394,0.036274377,0.11433705,277,4.6490817e-13,21.861906,21.903685,-0.0019431573,758.2679428394028,0,42546.10885858536,13.0,31795200.0,0.90625,35328.0,0.84,900.0
3.0,0.33650696,0.33679155,0.10197983,0.006555474742861307,0.0057219104,0.9012110382318497,3.2862906,0.0,0.019071784,1.006374,103.69525,3.2842114,0.02378732,0.10585598,278,5.0020236e-13,21.648155,21.80211,-0.0020793406,755.1906903776226,0,42698.65311193466,13.0,31910400.0,0.953125,35456.0,0.9,900.0
3.0,0.35970783,0.3623169,0.09598984,0.006523235084737051,0.005673648,0.9092453271150589,3.2597704,0.0,0.009266975,0.98396903,105.0311,3.256885,0.013956654,0.109149836,279,4.898858e-13,21.426975,21.267054,-0.00288535,751.4766817617083,0,42851.951281785965,13.0,32025600.0,0.6953125,35584.0,0.65,900.0
3.0,0.35424757,0.35826322,0.12168413,0.006484932218004805,0.0062556975,0.9087904840707779,3.2470987,0.0,0.03703173,1.0340075,102.07806,3.2499285,0.04225342,0.108198754,280,4.754809e-13,21.446787,20.621428,0.0028297862,747.0641915141535,0,43006.15489816666,13.0,32140800.0,0.8828125,35712.0,0.9,900.0
3.0,0.36184844,0.36924642,0.108121805,0.006517536312648214,0.0063515557,0.9146359488368034,3.2803755,0.0,0.03800324,0.9781908,103.01459,3.2845318,0.043376606,0.10788321,281,4.8168766e-13,21.84332,21.783632,0.00415637,750.8201832170743,0,43159.58710813522,13.0,32256000.0,1.234375,35840.0,1.2,900.0
3.0,0.33250907,0.33815438,0.10182207,0.006487149994015211,0.005538148,0.8943861573934555,3.3261268,0.0,-0.03869983,1.0000647,111.59175,3.333567,-0.03416175,0.10989437,282,4.8502093e-13,22.23093,23.095543,0.007440081,747.3196793105523,0,43313.7380065918,13.0,32371200.0,1.015625,35968.0,0.98,900.0
3.0,0.35306558,0.35588062,0.10187783,0.006542333008762611,0.00534704,0.9080863371491432,3.2872636,0.0,0.033008933,1.0036879,104.936935,3.2794867,0.037352286,0.107893266,283,4.869941e-13,21.305899,21.593014,-0.0077765165,753.6767626094528,0,43466.58867907524,13.0,32486400.0,1.171875,36096.0,1.18,900.0
3.0,0.3389937,0.343029,0.094006516,0.006540742229365333,0.0050434954,0.8991934061050415,3.3706884,0.0,0.039589424,1.0018535,106.74355,3.3521996,0.043631066,0.108911894,284,4.836634e-13,21.786352,21.079128,-0.018488873,753.4935048228864,0,43619.476526498795,13.0,32601600.0,0.984375,36224.0,0.99,900.0
3.0,0.2769238,0.28080606,0.088728115,0.006486172186266147,0.0058917715,0.8467892706394196,3.3380823,0.0,-0.03620882,0.98684144,108.65804,3.3384397,-0.03130389,0.109913506,285,4.848623e-13,21.866417,21.980762,0.00035706753,747.2070358578601,0,43773.65066361427,13.0,32716800.0,1.234375,36352.0,1.26,900.0
3.0,0.34574172,0.3491884,0.09225262,0.006578471329343464,0.006247693,0.9014542996883392,3.3516455,0.0,0.100502506,1.0192118,107.288185,3.3572297,0.10573099,0.10961719,286,4.8916703e-13,22.400314,21.618164,0.005584572,757.8398971403669,0,43925.661662817,13.0,32832000.0,1.2578125,36480.0,1.29,900.0
3.0,0.34786853,0.35328877,0.10487949,0.006557844841732891,0.0047629117,0.9160567447543144,3.295512,0.0,0.011760192,1.0367424,112.67228,3.3010597,0.015486361,0.10235823,287,4.917936e-13,21.931583,21.953075,0.0055480674,755.4637257676291,0,44078.15078449249,13.0,32947200.0,0.96875,36608.0,0.91,900.0
3.0,0.35177988,0.36255926,0.110425554,0.0065328941044201574,0.0052832174,0.9147830903530121,3.2579126,0.0,0.008805764,0.9907737,98.81425,3.262595,0.013098208,0.10583806,288,5.107952e-13,21.861322,21.814003,0.0046817707,752.5894008292022,0,44231.222299814224,13.0,33062400.0,1.046875,36736.0,1.05,900.0
3.0,0.35783237,0.3623138,0.12419718,0.006549136947364848,0.006485698,0.9073104783892632,3.3360436,0.0,-0.0013234711,0.9973683,101.98544,3.3367546,0.0041648583,0.11030626,289,5.090125e-13,22.001303,22.069653,0.0007113822,754.4605763364304,0,44383.91417479515,13.0,33177600.0,0.9375,36864.0,1.02,900.0
3.0,0.3749379,0.37515235,0.13075896,0.006527162239284329,0.0064215204,0.9101475328207016,3.3650992,0.0,-0.030124944,1.008312,103.847824,3.3651495,-0.024711736,0.112453416,290,5.0029067e-13,22.31641,21.635351,4.9940794e-05,751.9290899655547,0,44537.1201107502,13.0,33292800.0,0.96875,36992.0,0.85,900.0
3.0,0.30865946,0.32596186,0.10204951,0.006522138214148204,0.007134898,0.8738465756177902,3.3848226,0.0,-0.009550605,0.973785,105.57741,3.404176,-0.0033894922,0.11577541,291,5.2908584e-13,23.155952,23.50459,0.019353803,751.3503222698731,0,44690.444061756134,13.0,33408000.0,1.0390625,37120.0,1.07,900.0
3.0,0.39566675,0.39636928,0.11409899,0.0065426327074668365,0.008961438,0.9201566874980927,3.3707728,0.0,-0.03044612,1.024941,107.65078,3.3531666,-0.02250962,0.11200032,292,5.007732e-13,21.670393,22.295153,-0.017606683,753.7112879001796,0,44843.287732601166,13.0,33523200.0,0.9140625,37248.0,0.94,900.0
3.0,0.38433284,0.38333106,0.11416583,0.006485356107552197,0.0065005915,0.9171453416347504,3.3093479,0.0,-0.060754605,1.009258,101.956924,3.300819,-0.055263273,0.11033987,293,5.144257e-13,21.510075,21.516716,-0.008528208,747.1130235900131,0,44997.481270074844,13.0,33638400.0,0.8828125,37376.0,0.85,900.0
3.0,0.31649724,0.31425992,0.10985338,0.00653790219037674,0.005453137,0.8841370418667793,3.4002836,0.0,-0.022478715,0.9671354,97.28722,3.3893075,-0.017992713,0.106969826,294,5.322692e-13,22.118324,21.59725,-0.010975978,753.1663323314004,0,45150.43553137779,13.0,33753600.0,0.859375,37504.0,0.91,900.0
3.0,0.36171913,0.36048728,0.09664878,0.0065134413771889416,0.0057108146,0.9119208306074142,3.3357055,0.0,0.035605483,0.9736778,103.22821,3.3264463,0.040342618,0.106985904,295,5.185148e-13,21.606709,21.149837,-0.009259447,750.3484466521661,0,45303.96420264244,13.0,33868800.0,0.8359375,37632.0,0.93,900.0
3.0,0.35593075,0.35484895,0.097619444,0.006565598549278825,0.004899229,0.9087684378027916,3.3481402,0.0,0.040394757,0.9711961,105.73457,3.3425016,0.044322792,0.10718057,296,5.083284e-13,21.90299,21.354836,-0.005638239,756.3569528769207,0,45456.27324080467,13.0,33984000.0,0.9609375,37760.0,0.98,900.0
3.0,0.35046127,0.35352632,0.1262185,0.006534202576441268,0.0065456806,0.9016116484999657,3.3241577,0.0,-0.0051805573,0.9835544,102.6313,3.3135955,0.0003815689,0.11089032,297,5.168567e-13,21.870396,21.672283,-0.010562219,752.7401368060341,0,45609.31410360336,13.0,34099200.0,0.890625,37888.0,0.88,900.0
3.0,0.3211636,0.32718292,0.10485247,0.006519579519962091,0.0069846017,0.8788472637534142,3.3027577,0.0,0.005798428,0.98535645,100.20491,3.3094933,0.011797673,0.113882564,298,4.885582e-13,21.938274,21.422464,0.0067358264,751.0555606996329,0,45762.69822859764,13.0,34214400.0,0.84375,38016.0,0.8,900.0
3.0,0.35095787,0.35570133,0.10715661,0.006532204956832614,0.0052924524,0.9086856320500374,3.362383,0.0,-0.00065255904,0.97353286,105.188385,3.3544397,0.0036663604,0.10748678,299,5.2806587e-13,21.941673,21.457998,-0.007942613,752.5100110271171,0,45915.78589296341,13.0,34329600.0,0.9765625,38144.0,1.06,900.0
3.0,0.3184085,0.32321832,0.10269371,0.0065299909503594164,0.005400818,0.8945871666073799,3.2961009,0.0,-0.040481593,1.0052478,109.591095,3.2980168,-0.036086023,0.1049404,300,5.2901954e-13,21.875692,22.590326,0.0019162276,752.2549574814049,0,46068.92546200752,13.0,34444800.0,0.890625,38272.0,0.92,900.0
3.0,0.3341755,0.33800524,0.10124793,0.006491712878203863,0.005554899,0.9031050130724907,3.286099,0.0,-0.03900672,1.039602,114.124146,3.2937372,-0.034491424,0.10521414,301,5.058243e-13,22.125584,22.947613,0.0076379734,747.845323569085,0,46222.96801114082,13.0,34560000.0,0.9375,38400.0,1.04,900.0
3.0,0.30277917,0.30596212,0.10575053,0.006479579450961594,0.0056984047,0.8811642751097679,3.2747893,0.0,0.005390784,1.020603,111.07762,3.2740695,0.010068586,0.10547297,302,4.856284e-13,21.820076,22.308437,-0.0007191852,746.4475527507756,0,46377.29901480675,13.0,34675200.0,0.9609375,38528.0,0.92,900.0
3.0,0.31078422,0.3119055,0.09416459,0.006495888738081481,0.005572726,0.8852290660142899,3.2963796,0.0,-0.024283152,0.99788684,107.19893,3.3074658,-0.019708313,0.1056669,303,4.9241194e-13,22.17086,22.014557,0.011086152,748.3263826269866,0,46531.24253821373,13.0,34790400.0,0.984375,38656.0,1.08,900.0
3.0,0.304037,0.3063942,0.081206,0.006497900172323318,0.004733987,0.8817470744252205,3.3027813,0.0,0.086209856,0.9939402,104.90448,3.300585,0.089949906,0.105362594,304,5.0214764e-13,21.851152,21.146885,-0.002195777,748.5580998516463,0,46685.13840818405,13.0,34905600.0,0.9375,38784.0,0.98,900.0
3.0,0.30543473,0.31031784,0.101548806,0.006477091892257188,0.005556628,0.882675476372242,3.2899764,0.0,-0.02303405,0.9639175,103.09472,3.2888658,-0.018441338,0.10629214,305,5.139176e-13,21.729763,21.642023,-0.0011104436,746.1609859880281,0,46839.528683423996,13.0,35020800.0,1.0859375,38912.0,1.13,900.0
3.0,0.35445493,0.3579312,0.09075763,0.006479096064467678,0.005744894,0.9056779593229294,3.2525632,0.0,0.04307958,0.96862805,102.72367,3.2491698,0.047855847,0.10992745,306,4.970385e-13,21.393244,21.27276,-0.003393448,746.3918666266766,0,46993.87120127678,13.0,35136000.0,0.984375,39040.0,0.91,900.0
3.0,0.28801692,0.29022184,0.11239262,0.006450468310119587,0.005595073,0.8779657483100891,3.2822793,0.0,0.01971498,0.9827196,102.605064,3.289504,0.024327332,0.10138436,307,5.0731874e-13,22.044905,21.825687,0.0072250036,743.0939493257764,0,47148.898705005646,13.0,35251200.0,0.84375,39168.0,0.85,900.0
3.0,0.3245264,0.32907942,0.09604137,0.006470732014379319,0.0051617194,0.901940256357193,3.2553854,0.0,0.05759239,0.9985312,107.34314,3.2580187,0.061755575,0.103049554,308,5.183238e-13,21.583052,21.44486,0.0026330464,745.4283280564975,0,47303.44072556496,13.0,35366400.0,0.90625,39296.0,0.86,900.0
3.0,0.35719723,0.35941705,0.10075858,0.006506386326293423,0.006141809,0.9083299711346626,3.247219,0.0,-0.02839909,1.0042256,108.03829,3.2580252,-0.023261506,0.108820915,309,5.2511326e-13,22.270462,22.941607,0.010806176,749.5357047890022,0,47457.135872125626,13.0,35481600.0,0.9609375,39424.0,0.84,900.0
3.0,0.2797384,0.28735286,0.1199094,0.006470007942199824,0.008422499,0.8384176641702652,3.2809775,0.0,-0.058931403,0.9898306,106.443794,3.3053021,-0.051498737,0.11550811,310,5.2989785e-13,22.449764,23.061897,0.024324667,745.3449149414198,0,47611.69518780708,13.0,35596800.0,0.875,39552.0,0.85,900.0
3.0,0.30707908,0.31188348,0.13666703,0.0064288667358323144,0.007449687,0.8745225667953491,3.2919939,0.0,-0.0044356855,0.957119,97.30798,3.289967,0.0020568823,0.11047784,311,5.2676505e-13,21.925768,22.644205,-0.0020269423,740.6054479678827,0,47767.243597984314,13.0,35712000.0,0.8359375,39680.0,0.84,900.0
3.0,0.33702222,0.34206012,0.12489163,0.006531941276846491,0.006843143,0.8985030651092529,3.2941206,0.0,-0.05767624,0.9661112,101.92788,3.3057785,-0.05179921,0.108975515,312,5.218502e-13,22.263418,22.992197,0.011658158,752.4796350927159,0,47920.33744215965,13.0,35827200.0,0.859375,39808.0,0.94,900.0
3.0,0.31334704,0.32812157,0.12188015,0.00652949963724362,0.0072338465,0.8908871337771416,3.2508547,0.0,0.05827874,0.9553346,96.971466,3.2958322,0.06455725,0.10838589,313,5.060109e-13,23.387337,22.721485,0.04497729,752.198358210465,0,48073.48853421211,13.0,35942400.0,0.890625,39936.0,0.77,900.0
3.0,0.37325913,0.37226975,0.12183809,0.006509076331306507,0.0054501565,0.9161813333630562,3.2786534,0.0,0.0261387,0.9795656,100.97931,3.2711804,0.030609291,0.1077775,314,5.20737e-13,21.442451,21.476105,-0.007473345,749.8455933665097,0,48227.120163202286,13.0,36057600.0,0.921875,40064.0,0.86,900.0
3.0,0.31722367,0.315168,0.101611786,0.006556774277857348,0.0052501033,0.8861502781510353,3.3015332,0.0,-0.037268657,0.97113174,103.20766,3.2881236,-0.032989684,0.1063428,315,5.413627e-13,21.448956,22.28575,-0.013409186,755.3403968091665,0,48379.634182691574,13.0,36172800.0,0.78125,40192.0,0.73,900.0
3.0,0.38013336,0.38035002,0.12136861,0.006524321394146117,0.006201843,0.9140207916498184,3.222914,0.0,-0.023943216,0.99184,100.30155,3.2127535,-0.018733213,0.11152703,316,5.4210553e-13,20.892803,20.349213,-0.010160593,751.6018246056326,0,48532.906828165054,13.0,36288000.0,1.0234375,40320.0,1.02,900.0
3.0,0.35793665,0.3595255,0.12435792,0.006540975692068269,0.006172902,0.9059888049960136,3.2907538,0.0,0.051589772,0.93522215,94.46781,3.273079,0.056827452,0.11023499,317,5.502294e-13,21.131,21.018383,-0.017675087,753.5203997262646,0,48685.78921866417,13.0,36403200.0,1.0625,40448.0,1.06,900.0
3.0,0.3555981,0.35938185,0.13136515,0.006499364297757947,0.006316751,0.9065257683396339,3.2024946,0.0,-0.032584067,0.9582642,95.94389,3.1979206,-0.02722558,0.10987581,318,5.55327e-13,20.924202,20.08918,-0.004574107,748.7267671017155,0,48839.650420188904,13.0,36518400.0,0.7421875,40576.0,0.73,900.0
3.0,0.33884943,0.3451128,0.11776664,0.006527579030117504,0.005565249,0.9000854715704918,3.2014723,0.0,-0.04211594,0.9745378,103.4552,3.1956415,-0.037525233,0.1090876,319,5.6480704e-13,21.029331,21.123127,-0.0058302777,751.9771042695365,0,48992.84657382965,13.0,36633600.0,0.8359375,40704.0,0.82,900.0
3.0,0.31298336,0.32152373,0.1167297,0.006523709758368775,0.0063770385,0.8894350752234459,3.2739232,0.0,0.06445964,0.95115775,101.35874,3.2812538,0.06988552,0.10691083,320,5.61077e-13,21.88539,21.143612,0.0073305857,751.5313641640828,0,49146.13358950615,13.0,36748800.0,0.8515625,40832.0,0.86,900.0
3.0,0.3505883,0.35546994,0.111646555,0.006562603420205401,0.006180729,0.9098469316959381,3.3045855,0.0,-0.021415493,0.956819,101.46714,3.3022501,-0.016191583,0.10673163,321,5.517751e-13,21.74835,21.518677,-0.002335377,756.0119140076622,0,49298.51214051247,13.0,36864000.0,0.875,40960.0,0.77,900.0
3.0,0.36265147,0.3663168,0.10611508,0.006518523853698827,0.0057683424,0.9099118784070015,3.222498,0.0,0.026712824,0.9405895,97.325226,3.2239532,0.031540576,0.10994883,322,5.648933e-13,21.572456,21.135227,0.0014550632,750.9339479461049,0,49451.921105861664,13.0,36979200.0,0.796875,41088.0,0.84,900.0
3.0,0.33588365,0.341962,0.090336084,0.006474460894130641,0.005608786,0.8962386474013329,3.214686,0.0,-0.03298887,0.97446454,106.793434,3.2282472,-0.028354548,0.110152826,323,5.587246e-13,21.614197,22.418163,0.013561081,745.8578950038498,0,49606.374119997025,13.0,37094400.0,0.7578125,41216.0,0.72,900.0
3.0,0.3585323,0.36276698,0.099334404,0.00647821907840387,0.00644772,0.9118155241012573,3.2364106,0.0,0.047566146,0.96117544,103.4955,3.230867,0.05305269,0.10772682,324,5.502161e-13,21.359055,21.772778,-0.0055434895,746.2908378321257,0,49760.737531900406,13.0,37209600.0,0.7734375,41344.0,0.79,900.0
3.0,0.34477964,0.34955925,0.12287173,0.006461198630583353,0.0051989853,0.9167334362864494,3.2409413,0.0,0.019056892,0.9690686,95.17974,3.2433333,0.023286808,0.10086863,325,5.6693734e-13,21.462988,21.031492,0.002391807,744.3300822432022,0,49915.50757646561,13.0,37324800.0,1.046875,41472.0,1.04,900.0
